,ID,Text,class
7379,21653, @ AjayKushwaha _ @ UTKARSH89420616 @ narendramodi abhinandan modi sir jab tak ap he bjp amar he we proud sir des ka vik … https // t . co / oi2gxiuwDv,positive
7380,21655, @ dhruvchaturvedi @ Aibabu7 @ m _ dxbrealestate @ AdityaMenon22 Tu Muslim he kya jo Quran padha hua he . Mulla tera naam daud Choudhary to nahi ?😝😝,negative
7381,21656, @ Avnijesh @ MamataOfficial Pareshan karke rakh diya hai ye 3 shabd ne mamta ko .. Pehli baar hi ignore maar deti ya s … https // t . co / wuZn0WneLH,neutral
7382,21667, @ arseblognews Ohhhh so you mean like you had a good season - except when it mattered ! That ’ s the exact mentality w … https // t co / FimJaUDUzC,neutral
7383,21668, @ anjanaomkashyap Atal g ne Shi Kha tha Modi g ne unhe vipaksh m bhi nhi baithne diya https // t . co / EacB72Qpz9,neutral
7384,21669, @ AshrafFem debate ye karte hai paise ye kamate hai aur marna dusre Muslim ko padta plz mulana don't go any debate show plz,neutral
7385,21676, @ behram _ sanzer @ AsYouNotWish MC ... 72 Hoor ke chakkar me tum apna imaan kya tum log apna desh bech dooge jo tumko b … https // t . co / 2m55aBSGDL,negative
7386,21678, @ narendramodi @ narendramodi congratulations sir sabka sath sabka vikas and sabka vishwash all the best for new … https // t co / TIShKM1vIr,positive
7387,21687, @ SushmaSwaraj Respected susmaji 🙏 mam 🙏🙏🙏 appki iss desh ko abhi bhi bohot zarurat hai mam pls return to ur ministry p … https // t . co / kVgD85fpRA,neutral
7388,21688, She Break Up is the Worst Feeling .😔😔😔 He Kabhi Halmet Pahen K Bike Chalatay hoy Srr Pay Khaarishh Hoi h ?????😒😒😑😑,positive
7389,21691, RT @ VAGEESHDINKAR We miss you Hathi Bhai . Say no to tobacco . @ AsitKumarrModi @ TMKOC _ NTF https // t . co / DrDpPhlb4u,positive
7390,21695, @ khan09815 @ 7289Rambo @ RubikaLiyaquat @ Tejasvi _ Surya Believe system kam ki cheej hoti h ar Hindu Muslim ki baat h t … https // t . co / 0kzc9FWHQk,neutral
7391,21697, Sir wo BJD hai # aap jaise desh drohi nahi # aap bhi haregi wo Navin ji h kabhi suna nahi k faltu bakwas ki ho ye ke … https // t . co / efOMqiH314,negative
7392,21700, @ kalmanacpk @ ApurvBorkar @ Phoxeea @ ICC @ KP24 @ BrettLee _ 58 @ anilkumble1074 Best way to change topic 👏👏👏👏 . Apni baa … https // t . co / i3bSvvA4cu,neutral
7393,21702, RT @ fatiw _ b _ b _ h @ Iransuhofans522 Junmyeon musical Junmyeon The Best Leader Junmyeon Dinner Junmyeon The Man Who Laughs Junmyeon The Last …,neutral
7394,21708, Best announcement 💪 Ab hoyga NYAY Ab Ayga Shanti 😜 # CabinetAnnouncement2019 https // t . co / t020yCAZqA,positive
7395,21717, @_ Northernerd oye hoy !!! SO what you are dil se ameer like Raj Kapoor awaara type heros thanks for your support 🙏🏽,neutral
7396,21722, @ narendramodi Jai hind Bharat mata ki jai congratulations sheer narendra damodar das modi ji im very happy 5 years … https // t . co / XAiBtMDLeE,positive
7397,21727, @ AliSohrab007 @ RahulGandhi Sriji is tarah ka koi tweet @ NANA _ PATOLE tweeter handle pr nhi hai .... Ye pic fake hai,negative
7398,21734, RT @_ Abu _ Bakar @ GharibTabahDay Yaar ye short course walay boyses ki hardships ko cash kartay hein Aur wo becharay wakaye jaan day rahay h …,positive
7399,21736, @ ArunSFan Sorry sir i totally disagree with u Sir is desh me sare bevkoof to nahi ho sekte they take designs Majo … https // t co / UEVGniFUwy,neutral
7400,21738, @ kinzu786786 Ay ki 🤔🤔 Sharm to options m tha e nhi 😂,neutral
7401,21740, @ Nshetty77 Jo khud tadipar hai aur power ke liye giddh bann Gaya hai wo Kya kisi ko kuch karega . Sirf encounter kar … https // t . co / 54jkO1trot,neutral
7402,21744, Baar baar din yeh aaye baar baar dil yeh gaaye Tu jiye hazaaron saal yah meri hai aarazu Happy birthday to you h … https // t co / HP4q46nWyn,positive
7403,21747, Nautanki band karo ... Pragaya ko bhagao parliament se . https // t . co / LvGWgQyXQ7,negative
7404,21749, @ BTS _ twt ILove You . thank you for all your hard work . always maintain health yahh !!! 😘💜💜💜💜💜💜💜,positive
7405,21751, @ jigneshmevani80 @ dgpgujarat @ AhmedabadPolice Are tune bataya nahi wo mahila konshi jati ki he Jaise Har bar batata he,negative
7406,21754, Mera vote @ capt _ amarinder ke sath Aur apka ? @ anileshmahajan https // tco / hj6fMdvh7b,neutral
7407,21755, @ rssurjewala kutte ki tarha galle me patta aa gaya hai par bhaunkna band nahi kiya muh dikhaane laayak rhi ni party … https // t . co / 15ADGPLDLj,negative
7408,21756, Tum jo Vikas naale me dhund rahey they milla kya lagta hai bikas ko dhundtey dhundtey khud he naale me bhey gay saa … https // t . co / FWgAGAc8t6,negative
7409,21757, RT @ AndyinBrum God I love this country sometimes https // t . co / NkZExyi7VL,positive
7410,21758, @ Noxious _ Numaira @ MaryamNSharif Mein ne ye nahi kaha k ye jhoot ha but just for the sake of Izaat only as Female no … https // t . co / PyxFJZ0aXZ,neutral
7411,21761, Google bhi chor hai jhutha kahi ka Iska boycott karna ab se https // t co / AKB5TNGWAq,negative
7412,21764, @ raghuveer1bjp @ Swamy39 Ram mandir hone k baad humko lagega ki ish bari hum sabse galti nehi hui .... Jai sri ram ...… https // t . co / oRo8IR3xxa,neutral
7413,21766, Chal be chutiye Jo Party in power ki mare wo kabhi bikau nahi hota https // t co / oeU4H8YKGX,negative
7414,21767, @ Osman303 Ye to electable nahi hai magar phir bhi aese logon ko aesa lag raha hai ke Jo Pti me hai is ko Pakistan k … https // t . co / vCWxC1R0N0,negative
7415,21768, @ QayyumReports To kya ye jst 8 months ki corruption sy hua ??? G nahi ye 30 saal ki apki andhi suport ka nateeja hy ... r bnao totay ..,positive
7416,21769, दिन है सुहाना आज पहली तारीख है - Din Hai Suhana Aaj Pahli Tarikh Hai ( Kishore Kumar ) Movie / Album पहली तारीख (1954)… https // t co / cDCtanLPz5,positive
7417,21770, @ BeastBoyShub bahi ma aapka bhout bada fan ho you are my idol bhai you are motivation for me https // t co / uKLrIWekj4,neutral
7418,21775, @ Veer _ Gurjar _ @ majorgauravarya @ AmitShah @ rajnathsingh Best tome now,neutral
7419,21776, @ AKKIsCHamp @ KHILADIAK51 @ akshaykumar Woooooo achha tabhi bolu ye saale Khan ke chamche Akki ko us thin look ka ma … https // t co / L2h7b60ftJ,negative
7420,21778, @ Hussain _ NSharif Oy kuty aloo PAKISTAN me tumhara baap mar raha ha begarto tum ko sharam nahi ati wapis awo pasy do … https // t . co / bLH179gEuD,negative
7421,21781, Pathan Punjabi balochi sindhi urdu siraiki hindko speaking bhai bhai India teri shaamat ayi,positive
7422,21782, @ sardanarohit Bahi ye kattar Hindu aur kattar musalman ko kyu bulate ho baar baar tv pe normal Hindu aur normal … https // t co / UVn4TX2qsZ,neutral
7423,21783, @ ak100s @ RakeshT73827202 @ asutosh18 @ rssurjewala @ AmitShah Dalit kyon Sirf Hindu kyon nahi bol sakte ????? Yahi pr … https // t . co / 7k97ajGXgS,positive
7424,21784, Ye kuch bhi lagale . Ab iski BC mein koi na aane wala ... Ek number ka baklol hai ye . https // t . co / aC8X6u6w19,negative
7425,21785, @ ButtButtmuneeb @ Damndelusional @ la _ ya _ li @ AbbasiG19 He is sweet kind Mehrban Smjhdar Handsome Orrr Achy Lecture b dyte h 😂😂,positive
7426,21786, RT @ gutsyfellow Ye harram ni hai shiekh ji yahan parsai haram hai,positive
7427,21787, RT @ parasrishi “ Bete shiqayat karne ki bajaaye mehnat kar ” IPS Ilma Afroz you are my hero ! 🙏 https // t . co / 2qN7o4jtw2,positive
7428,21788, @ Canadian _ Jse i feel you fam . last year this was my sky and it ’ s gonna be my sky again reaaaaaally soon . stay indoors if you can !!,positive
7429,21790, @ ArvindKejriwal Very Nice PalSir Ji Mujhe Bhi Aap Se Milna Mai or kai bahut log karyo e bahut khus hue hai . k … https // t . co / g4zNa7naxS,positive
7430,21791, @ sengar _ krishan Pata Nahi Humaare Desh ki Saari Court iss Samay W Bengal ki Haalat Dekh Kar Kyon Chup Chaap Hai H … https // t co / 5B1PhZKL76,neutral
7431,21793, @ Ram _ Guha Boot licking of Nehru Congress is Ur degree and u have served them well by destroying factual history . N … https // t . co / 3GQRvZFAKl,negative
7432,21797, @ BrazdeikisSZN13 Number 2 or 3 for sure . It ’ s weird Harbaugh is definitely better than Hoke but Hoke coach durin … https // t . co / 7Xvnyei9dv,neutral
7433,21798, @ SathayePP Very good . Are you here tomorrow or taang ?,positive
7434,21801, @ KPYadavBJP @ JM _ Scindia 🙏🙏 K . P . Yadav jindabaad jindabaad jindabaad jindabaad jindabaad jindabaad jindabaad jindaba … https // t . co / HqriL1SSvo,positive
7435,21803, @ SaraYadavSp Ye vo Randi hai Jo din mein 50 ka land leti hai aur sun Randi ki paidaish Jo kisi ko nich bole vo apni … https // t co / sE6Jn2WZU4,negative
7436,21805, I WISH VERY AND VERY HAPPY AND # BLESSED # RAMADAN OR # RAMJAAN MONTH TO ALL AND ALL OF YOU THE HON @ UN MEMBER SIR AND … https // t co / a4SR6sahYc,positive
7437,21806, MP Home Minister ke nirdesho ki Rewa Ke SP Mahoday ne Hawa nikal Kar taire panchar kar diya par MP Home Dipartment … https // t . co / RDZBigXGug,negative
7438,21807, @ DMBargarh @ CMO _ Odisha @ FaniRestoration Yeh mc cdmo ka koi social media pe koi account h y nahi . bohot paresani jhel … https // t . co / DzLJ1XnpPr,negative
7439,21809, RT @ Priyanshugupta _ Jai Mata Di Ramnavmi ki Hardik Subhkamnaye # RamNavami https // t co / nlIugWn7tv,neutral
7440,21810, RT @ Rabipirzada Today roza and work no matter how difficult it gets to work while fasting i love Ramzan Now we are grown ups i miss m …,positive
7441,21811, RT @ DhindsaGulshan @ dtripathi264 Kitne akal se gadhe hoo tum bjp wale Amethi too Gandhi family ke wajha se hee V . V . I . P thi na ke iss fake …,negative
7442,21816, mubaarak mga kakaaa !! 💚 we'll def miss you << https // t . co / hIq4Mwmfl6,positive
7443,21817, @ imranmumtaz816 @ Saj _ PakPassion @ PakPassion But Bhai unke samne ... starc Cummins Coulter Nile the ... Best pace bowli … https // t . co / gUE6ABEYLe,positive
7444,21818, Good morning kyu . Don't forget to breakfast . Hv a nice day * gaemgyu,positive
7445,21820, @ serpent _ bear Aww V I ’ m here for you,neutral
7446,21821, @ khanumarfa Bahut Achi baat hai . We needed this change and happy and proud about it . Tumlogo Ka dhandha band karwan … https // t . co / MsxRgBrw5C,neutral
7447,21823, Good morning pita ji .. Dhan dhan satguru tera hi aasra .. plzz make my day happy n simranfully ... @ Gurmeetramrahim,positive
7448,21824, It was nice to be with @ AM _ Hume @ YunusJawaheer @ Dan __ Couture # CRAconnEXionsARC Great event wonderful people https // t co / u5jf2lncIr,positive
7449,21827, I am damn sure ki yeh opposition waalo ki harkatein hai elected government ko badnaam karne ke liye Maana ki bhakt … https // t co / fwCkPPIwBk,negative
7450,21828, RT @ Avantika _ Pandit really Suprb Seducted for some coolness !! Are excited to watch the movie .. Watch it out guys gonna set the screens o …,positive
7451,21832, @ SrBachchan wow amitji kya baat kahi h aapne . I really admire u & u r truly an inspiring person to all .,positive
7452,21835, RT @ Shaadidukaan ' Breaking stereotypes is not an easy step to take but this father did Daughter Is Not A Property To Give Away . They are …,neutral
7453,21837, @ Imk _ sonu @ AtifBjp @ rsprasad Bjp ne more than 15 tickets diye the ek ko bhi vote ni diya tum logo ne vote doge cong … https // t . co / VQGpfzGrSu,negative
7454,21838, @ mbilalwahid @ AamirLiaquat @ PTVNewsOfficial Tou phir # AmirLiaquat sahab ko ye maloom nhi hoga warna wo haqooq ul i … https // t . co / 5I0VjqkR91,neutral
7455,21841, Bahut khub indian . Are jis indian ko dhram ke nam pe ek terrorist ka virodh karne ki aukat nhi wo btata hai ki to d … https // t . co / wPcOHvIYic,negative
7456,21844, @ PMOIndia aap aage badte rahe mere bharat des ko aage garv h ki ap pm bane mubarak ho par es grib viklang ko p … https // t co / h2r3Y8dJNj,positive
7457,21845, @ xeiaUddin @ elate0309 @ Ibne _ Sena @ JmuKmrPolice @ crpf _ srinagar Muslims in India are in much better condition than Is … https // t . co / wnKwFOdOL9,positive
7458,21846, RT @ superspy90s @ Joker _ 24k @ captainforever4 @ nooobmaster69 _ @ callme _ yourDad @ Syedees @ SaibKaskar sala bhan ka land tera gand dam nhi hai k …,negative
7459,21849, RT @ Keyaiarehen Superb ! Akala ko kikiligin lang ako pero mas madami ata iyaaak ko with tulo sipon pa I really love this movie ang dami k …,positive
7460,21851, @ ManzoorSindhi2 Manzoor miyan Thank you very much for RT & liking my poetry your appreciation boosts my zeal & mo … https // t . co / UfUZUuTlQK,positive
7461,21852, #कबीर_साहेब_प्राकट्य Sab Duniya Mein Khushi ki Lahore Kyunki Kabir Parmeshwar ji apni Leela Jagat Guru Rampal Ji Ma … https // t . co / bBWvN79LYM,positive
7462,21854, @ BeastBoyShub ( sorry shubham bai mena apka reaction video me chance miss kar dia 🙏🙏🙏 so please angle hafte me or … https // t co / gOLcA66dQA,neutral
7463,21855, @ ShamaMir1 Han 2024 world cup mein behtr hoga agar sports ko serious liya gyaa,positive
7464,21857, RT @ Belyk _ pakistani Pakistan bhar ki khawaten ne Kiya waseem akram ko challenge,neutral
7465,21858, @ ZarinaBano _ To nikl le mulli kahi or agar etni hi javan paki me chalati to kab ki teri juban bahar khich leta paki … https // t . co / pbFu5M0gl9,negative
7466,21859, Sir sbse phele book salman khan super star Bharat movi ka hume besabri se intzar ab khtm hone wala super jodi sal an kaif # BharatWithFamily,positive
7467,21862, RT @ obcektaamanch @ sameerzafar003 because satya ki jeet hamesa hoti hai . pragya thakur par congress bahut julm kiye . lekin satya kabhi haa …,positive
7468,21864, @ KKalpanat72 @ shaadazahar @ News18UP Apna dimag khud hi mat lagaen Are those 5 ladies mad that they issued metro tok … https // t co / NWPLapFVNw,negative
7469,21866, @ zainabsikander @ aamirusiddiqui Aaj k desh k haalaaat kuch istrah se hai zainab arz karta hun Ek hi ullu kafi hai … https // t . co / CD4CZ4PCtb,negative
7470,21872, Nope . Still don ’ t think I ’ m happy enough for @ ThomasRhett ’ s new album . It ’ s not as hit you in the face like the las … https // t . co / 23f6avUscD,neutral
7471,21879, @ ZeeNewsHindi In janwaron ke Sath koi rishta rakhna hi nahi chahiye kyu Gaye the kyu baar baar haath bhadate ho or … https // t . co / nFfra1evny,negative
7472,21880, RT @ rahulkumarrmk @ Paytmcare @ sonurana26491 @ Paytmcare Ka product to fake hota duplicate hota hai SanDisk ke naam pe local market wala pro …,negative
7473,21882, @ ZeeNews @ SachinPilot @ INCIndia @ RahulGandhi Gandhi family ke joote chatna nahi chhodoge be besharmo Shame on you,negative
7474,21885, RT @ mm _ 0774 @ Shehzad _ Ind @ RahulGandhi @ smritiirani How much has he taken from rahul for this tweet . Bro . Everyone knw we made our india @ D …,neutral
7475,21886, @ romitsharma27 @ swiggy _ in Bhai paisa bachane ke chakkar pe KFC ki jagah AFC se order karoge aur khana kharab hai … https // t co / fPSomolOoz,negative
7476,21889, @ Call _ Me _ Wajjo @ OMG _ its _ Khann Aw that is so sweet of you zaror zaror InShaAllah 😍😍,positive
7477,21893, mc sab bada account ek dusre ko ff de do bhosdi walo aur ye sab sale congress ke virodhi hao kisme ek bada karan h … https // t . co / dor81RZ4yr,negative
7478,21894, Ab apni baato pe mukammal kariye janab Chhodiye ye Politics aur Band kariye bakwas .... https // t . co / Ne1cJJNj8c,neutral
7479,21895, @ vipinself28 @ sagarikaghose Degree is not a criteria for a politician what he needs is money power and muscle power … https // t . co / q2hWpoTU3k,neutral
7480,21896, Spurs jeet jae bs Liverpool kutta ki mout haray,negative
7481,21897, @ vivek05102229 @ reliancejio Bilkul sahi worst network and i m alsi experiecing that bad network worst provider,negative
7482,21898, @ realshoaibmalik @ OPPOPakistan Shoaib bhai world cup main acha performance dani ha ap na kion kanyeahnap ka akhri world cup ha,neutral
7483,21899, @ hamada _ najar From East Africa with love Stay strong,neutral
7484,21902, Cute badshah with beautiful style # za __ bb @ iamsrk https // t co / mNHZJadMug,positive
7485,21903, @ aajtak @ asadowaisi Gurugram police ki report dekhlo bewakuf aadami media ki report per bayan dene wale sansad Sah … https // t co / iAL3M6iRfp,negative
7486,21904, Sabor de Mar is a very special place . Unassuming unpretentious just really really great seafood - prepared PERFECT … https // t . co / 5vtDP6g0tJ,neutral
7487,21905, @ CocaCola _ Ind Here is my screenshot team .... I Support Team INDIA 🇮🇳 & would Love to # BeThe12thMan for my Favorite T … https // t . co / fTuF7YQDKo,positive
7488,21906, @ acchi _ bacchi Hey just see your account ek dum celebrity wala lag raha hai ✌️😂😂😂,neutral
7489,21909, @ HammerBlack97 Sos lo que siempre quise y estoy full agradecida con la vida porque est á s conmigo love you choki loquis 😘❤️,neutral
7490,21910, @ News18India In sare choro ka av to poll khul rha hai Kejri bhnchod v chor nikla schta tha sala ye acha leader hoga but ye v chor nikla,negative
7491,21911, RT @ Haanwohirubaab @ oye _ firrangi Melay eid tay tapray tumalay taplo thy athay hn 😂😂,neutral
7492,21912, @ PakiMuslimah _ Nahi Yara bachay kbh badtmeez nahi hote .... yeah Parents pe depend krta hai wo apne bachon ki kyse tarbyt krte hain 🙂,negative
7493,21914, @ sofia94 _ Noor Apki profile ki eik achi baat yeh bhi hy hr achy chez dekhny mil jaty hy . Allah apku bhi hamesha hmasha khush rakhy .,positive
