text,label
"Ha re hrami again, Tara Baph Chowkidhar of another country",negative
Buyed boy come,neutral
"Dude, the tickets have not been given to the spinners above",neutral
A very good thing in the Lok Sabha elections was that for the first time people rise above caste,neutral
"We are also a watchman, our development of the country is our development Gunjan",positive
"Congratulations, hope you make a lot of well",positive
E love tum brute Hindu dominated India world S.,positive
"Google is also a thief, call it a liar to boycott it",negative
How to do you spell love melt you don,positive
"Thumbre these regards they would like to like to prefer you, you can also lodge your complaint",neutral
Heartfelt congratulations,positive
They have fault and voted for the government with naked expectation,negative
"Wafa e promises not promised, even he is not me",neutral
Geelani Jumma weighing wide May this last jumma's Ramadan boring you,positive
"Priya is my best friend's name, my grandmother is my name",neutral
"Just now, these I have done very wrong when we are husband, Ramjan did the summit month",neutral
Govat Minister Kui Kam Dhanda has given the minister only on such a website,negative
"Your hand is still in your hand, play it, just worthy of using",negative
Do not history,negative
Friend happy birthday when enjoying your day,positive
Gopal ji next to collide,positive
Dhan Dhan Satguru Tara is the only one Papa Ji Papa Ji Blace,positive
"Dude Bake Stop Creature, so Hambale Tum a little Bastard was one",neutral
Dhan Dhan Satguru is yours,positive
Cat world settlement bear,positive
Why is Pakistan's pursuit big hitters not CRF Asif,neutral
Happy brother all wishes,positive
"Years, the army of the country should not be a nation by staying in the radius police today",positive
"I have no longed tweet that I will be unhappy, I will give something",neutral
Now Tao should be somewhat shy,negative
No dog,positive
"Nattva will go copy, oh a forgot, there is already a copy",neutral
It seems that only three lines taught these horses per Rahul Gandhi.,neutral
Pratik Sharma Bhai Tm in his house and famous,negative
"Whenever I go, I was the most young",neutral
Bock S disaster,negative
"Rishabh Bok, how are you devotees so much",negative
"Years had earlier or Kui Jiam, not just the house said all the rest of the Bahr",neutral
Hi Amanda E Asha O Hai Kuan is writing from them,positive
Walha's Hindu Marta is the first of Dr. Marutuis,negative
Brigade is a wu celebr,neutral
"Proud yes a report was good, Bose after that after that something",neutral
Where is Mamataabanjee Late Intolerance Delete against Pay S Delete Awardsinging,negative
"Raat oong tum re, so beautiful you come near and late Aubre Chowk",positive
I am the best,positive
BJP is said to be BJP,neutral
Pubg if the band becomes your squid,neutral
"They should have to pass the price. For the airs, they do not know that they learn to live with respect.",negative
Loyal people Lol Iot S. OK Kun in Google,neutral
When did these things retire from Rajti by stopping nonsense,negative
Good morning Mr. Susma Swaraj,positive
See Odisha in Mr. Hunu Hunu is a small behan of mine.,neutral
Why are you directing the gaye khat's gaider leaders impartially,negative
Hai Banday Kui Cheese which has been taken of S Banocy,negative
Our eat our own gaud on a gaider like you,negative
BJP of his brother -in -law Hesbenahi asked when to ask black money,positive
Valakam Assalam,positive
"Still, you have won with the help Pakistan",positive
These love with this hashtag chemistry,positive
Good Prabhat Selm Bhai Bhai Meri Naam Faheem Khan Contact Ajay Neo head My actor,positive
E love you chris clever aas aa ga lady e well fight,positive
"To congratulate Pome, O Creed Cums Auspicious birthday very happy returns",positive
Womenofcorase Dhan Dahan seat Guru Tara is Aasariya Aap,positive
I say that beef slaughter should be stopped in the whole of India,positive
"Hello head, congratulations and welcomed your victory from Tehadil in Azamgarh",positive
"Sprinkling now, it has been understood that Kang has boycotted the media, this media has done a lot of Congress",neutral
"You are a liberal life, Gujarat again from Modi to the street",positive
Wirdest cheese e -hai dekha recently delete school is the next door,neutral
Haha yes wo ari childhood,positive
It is not necessary to come to the office for the presence of the constitution if the ceremony is performed,neutral
Papa's princess with half a lamp is also called Kui,neutral
"Crying closed, brother, he was pleased",negative
Sukan Mayawati Akhilesh,positive
"Amarinder, so Kejriwal wants to buy everything per control, he said, his own",neutral
"There was a paper in which I had a lagoon, so where did everyone",positive
Veer Ras Irere to see that new corpor,positive
Vijay Singh Teri Maa Ko Suboot Tero Maa does not even have stars,negative
"Awesome brother -in -law should be shameless, not to drink money",negative
I barley that good,positive
What s your berth Moneth Jaan Shaki Fab,neutral
"When Pashto does not come to society, do not rub the such fruit in such a fruit and the curse of the carcass",negative
Native cow in every way,positive
"Don't learn me, I like not to like it, not like his song",negative
"Nani ji, let me live, on whom did the animal of the country",negative
Bhag e hate this lap people who leave their parents and are drunk,negative
"Dog sister -in -law should kick it and give button sauna, but the brother -in -law is forged.",negative
delete,positive
You are the greatest copy of our India,negative
"Janke Lover, which is the appointed soul with that appointed soul",positive
"Hey, leave the watchman and resign",negative
You will win how much hat,positive
No Wu is the same Sidrah Bibe Akint who is a Kaboi Bilawal Bannat Buyer,neutral
"The poor are not sitting in the tax pyre, which is a matter of Amiran who",neutral
Rat Assalo Alakum Bhai Ramadan Mubarak You are upset brother,neutral
These are my copy,positive
Called this S Cartoon Network keeps saving mother Better in a way,positive
"With absolute majority, the ceremony of the ceremony",positive
From the heroes so that you can see the tweet for the click follow button,neutral
"You do a good speaker well, USMA Kui does not speak where you speak",positive
Narishkti Fatma BJP Ek and Media Milkor,negative
The police is not so helpless to bear the beating of the police,negative
"When Neo Neo is a well, you do not have any wish, you will always wish there",positive
Congress people will not get into the news debate from now on because they will get their flag per copy,negative
Finally von was heart of heart,positive
E Kumari Tum now but May Best Wishes South,positive
"No, now Gunjan has been selected by the leader",neutral
Madam then broke in any ceremony,neutral
"I did not see it, I was very much cooling, there was a lot of fighting here too",negative
Mr. Tum R and Left He May Bay One Reason Tum Donte Capitallist,neutral
delete,positive
Right now the situation is that this Korea is not sure to regret it until Kui e love,neutral
A thought you should just focus the dream and you have up the team,positive
Keshav husband is Madhav forgot in the morning and returned home to show off,neutral
"These Goddes are media, its year old altars are now visible why Wu Women",negative
Why is this love,positive
"How poor people have done to Tom, their politics",negative
Such a beautiful photo Sanaya with delete guardian per bay,neutral
Good night may,positive
Pakistan's Pakistan Amir A Ahle Sunnah Hazrat,positive
"Admittedly, he did not say but this propaganda came out of BJP It Bulana is ISS BJP",neutral
"There is also the first addition to the espionage in the fuz, which is not added to the people",neutral
"Metland e -hope from the night night, he is very well tired",positive
No Gujarat,negative
Victory,neutral
Geelani is not this anti -Pakistan,negative
I send a late Sevai one who even to his mother and wife,negative
Property snake also killed and sticks,neutral
The killer article is not written in the exam per Gunjan,negative
Your best wishes,positive
India Bilkool is rightly said its Mulla people,negative
Princely if you have a don,positive
That's why you are sweet,neutral
You can't steal big borrowings,neutral
"Right now, son Tara Papu Urithy is closed",negative
"Yes, but just love delete matches in",positive
"Rahul Tum Saybin shows my comedy, how much you have earned from my comedy",neutral
Just saw Punjabi Movie Rabbaddiyo to buy good work,positive
"Why are you Monenath, never come to Congress, this is your debate, this is yours",negative
"Anyway, the Congress or the dirt in the debate is more than Farlane",neutral
Good Prabhat May Sweet Sweet Papa Ji Plan in Blass,positive
delete,positive
"You will fight the election and say that you have to solve your seat, Osse will not get much",negative
"Hahaha Hoshi, what is the way that even those pusa ware you, you have two lions again",neutral
